商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-08 16:00:00,24,138,0.17391304347826084,1,23,0,24,6,16
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-09 16:00:00,22,162,0.13580246913580246,2,26,0,22,11,17
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-10 16:00:00,49,331,0.14803625377643506,0,22,0,49,3,15
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-11 16:00:00,0,0,0.0,2,24,0,0,0,17
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-12 16:00:00,32,0,0.0,0,20,0,32,0,16
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-13 16:00:00,24,0,0.0,1,30,0,24,0,19
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-14 16:00:00,19,202,0.09405940594059406,0,22,1,18,4,16
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-15 16:00:00,23,191,0.12041884816753927,1,24,0,23,12,20
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-16 16:00:00,26,0,0.0,2,26,0,26,0,18
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-17 16:00:00,24,0,0.0,2,22,0,24,0,17
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-18 16:00:00,40,0,0.0,3,22,2,38,0,15
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-19 16:00:00,25,0,0.0,1,21,0,25,0,14
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-20 16:00:00,38,321,0.11838006230529595,4,21,1,37,10,13
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-21 16:00:00,38,0,0.0,4,19,0,38,0,12
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-22 16:00:00,20,0,0.0,2,18,0,20,0,13
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-23 16:00:00,25,0,0.0,3,18,0,25,0,16
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-24 16:00:00,24,0,0.0,1,17,0,24,0,14
焖百味糖醋酱汁糖醋排骨糖醋鱼糖醋里脊虾仁家用商用秘制调料200g,2021-07-25 16:00:00,26,0,0.0,1,19,0,26,0,14
