商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-08 16:00:00,38,168,0.2261904761904762,1,15,0,38,8,12
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-09 16:00:00,39,195,0.2,0,11,0,39,6,7
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-10 16:00:00,57,172,0.3313953488372093,1,14,0,57,8,9
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-11 16:00:00,61,240,0.25416666666666665,3,16,0,61,11,10
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-12 16:00:00,92,224,0.4107142857142857,1,16,0,92,6,8
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-13 16:00:00,51,145,0.3517241379310345,2,18,0,51,9,11
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-14 16:00:00,102,194,0.5257731958762887,1,15,0,102,8,9
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-15 16:00:00,71,0,0.0,1,12,1,70,0,10
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-16 16:00:00,45,0,0.0,0,12,0,45,0,7
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-17 16:00:00,33,0,0.0,0,13,0,33,0,9
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-18 16:00:00,58,0,0.0,0,15,2,56,0,9
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-19 16:00:00,70,0,0.0,0,13,0,70,0,8
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-20 16:00:00,82,0,0.0,1,7,0,82,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-21 16:00:00,69,0,0.0,1,8,0,69,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-22 16:00:00,65,0,0.0,2,5,0,65,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-23 16:00:00,40,0,0.0,2,8,1,39,0,7
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-24 16:00:00,73,0,0.0,1,6,0,73,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-25 16:00:00,27,0,0.0,2,14,1,26,0,8
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-26 16:00:00,48,0,0.0,2,6,0,48,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-27 16:00:00,40,0,0.0,0,10,2,38,0,9
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-28 16:00:00,57,0,0.0,0,7,0,57,0,6
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-29 16:00:00,28,0,0.0,0,7,14,14,0,6
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-30 16:00:00,32,0,0.0,0,12,27,5,0,7
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-07-31 16:00:00,3,0,0.0,0,10,3,0,0,7
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-01 16:00:00,0,0,0.0,0,10,0,0,0,8
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-02 16:00:00,0,0,0.0,0,6,0,0,0,4
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-03 16:00:00,0,0,0.0,0,8,0,0,0,6
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-04 16:00:00,0,0,0.0,3,10,0,0,0,7
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-05 16:00:00,0,0,0.0,3,11,0,0,0,6
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-06 16:00:00,2,0,0.0,1,13,2,0,0,6
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-07 16:00:00,3,0,0.0,0,15,3,0,0,7
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-08 16:00:00,0,0,0.0,0,21,0,0,0,7
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-09 16:00:00,67,0,0.0,1,16,2,65,0,6
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-10 16:00:00,66,0,0.0,1,6,2,64,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-11 16:00:00,70,0,0.0,1,10,3,67,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-12 16:00:00,50,0,0.0,0,7,0,50,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-13 16:00:00,33,60,0.55,0,7,0,33,3,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-14 16:00:00,32,0,0.0,0,5,0,32,0,3
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-15 16:00:00,30,0,0.0,0,4,1,29,0,4
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-16 16:00:00,48,0,0.0,0,5,1,47,0,4
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-17 16:00:00,56,0,0.0,0,5,1,55,0,3
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-18 16:00:00,33,0,0.0,0,6,0,33,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-19 16:00:00,22,0,0.0,1,7,5,17,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-20 16:00:00,35,0,0.0,1,9,5,30,0,6
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-21 16:00:00,30,0,0.0,0,10,0,30,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-22 16:00:00,45,0,0.0,1,9,6,39,0,4
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-23 16:00:00,25,0,0.0,0,7,0,25,0,7
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-24 16:00:00,36,0,0.0,0,9,4,32,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-25 16:00:00,35,0,0.0,0,7,5,30,0,5
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-26 16:00:00,25,0,0.0,0,9,4,21,0,6
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-27 16:00:00,19,0,0.0,0,9,0,19,0,4
酸汤肥牛酱汁120g家用懒人金酸汤酱金汤料理包鱼酸辣调味酱料,2021-08-28 16:00:00,15,0,0.0,0,9,4,11,0,4
