商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-08 16:00:00,375,0,0.0,0,1,375,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-09 16:00:00,666,1343,0.4959046909903202,0,1,666,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-10 16:00:00,501,0,0.0,0,1,501,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-11 16:00:00,0,23,0.0,0,0,0,0,0,0
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-12 16:00:00,690,1588,0.4345088161209068,0,1,690,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-13 16:00:00,310,966,0.3209109730848861,0,1,310,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-14 16:00:00,317,749,0.4232309746328438,0,1,317,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-15 16:00:00,356,0,0.0,0,1,356,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-16 16:00:00,496,0,0.0,0,1,496,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-17 16:00:00,545,0,0.0,0,1,545,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-18 16:00:00,0,0,0.0,0,0,0,0,0,0
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-19 16:00:00,0,0,0.0,0,0,0,0,0,0
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-20 16:00:00,0,15,0.0,0,0,0,0,0,0
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-21 16:00:00,0,8,0.0,0,0,0,0,0,0
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-22 16:00:00,0,0,0.0,0,0,0,0,0,0
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-23 16:00:00,551,1331,0.41397445529676935,0,1,551,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-24 16:00:00,364,0,0.0,0,1,364,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-25 16:00:00,0,0,0.0,0,0,0,0,0,0
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-26 16:00:00,446,0,0.0,0,1,446,0,0,1
「陈会长严选」开封特产麻辣五香孜然藤椒花生78g*4包,2021-07-27 16:00:00,704,0,0.0,0,1,704,0,0,1
