商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-08 16:00:00,0,23,0.0,0,3,0,0,0,2
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-09 16:00:00,1,0,0.0,0,4,1,0,0,2
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-10 16:00:00,0,21,0.0,0,3,0,0,0,2
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-11 16:00:00,0,0,0.0,0,2,0,0,0,2
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-12 16:00:00,2,0,0.0,0,5,2,0,0,2
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-13 16:00:00,0,3,0.0,0,1,0,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-14 16:00:00,2,36,0.05555555555555555,0,1,2,0,1,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-15 16:00:00,28,0,0.0,0,2,28,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-16 16:00:00,24,0,0.0,0,2,24,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-17 16:00:00,21,0,0.0,0,2,21,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-18 16:00:00,6,0,0.0,0,2,6,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-19 16:00:00,21,0,0.0,0,2,21,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-20 16:00:00,10,0,0.0,0,2,10,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-21 16:00:00,10,0,0.0,0,2,10,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-22 16:00:00,14,0,0.0,0,2,14,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-23 16:00:00,9,0,0.0,0,2,9,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-24 16:00:00,51,0,0.0,0,3,51,0,0,2
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-25 16:00:00,513,0,0.0,0,2,513,0,0,1
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-26 16:00:00,112,0,0.0,0,3,112,0,0,2
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-27 16:00:00,65,0,0.0,0,6,65,0,0,2
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-28 16:00:00,133,0,0.0,0,4,133,0,0,2
原色无漂白特大颗粒开心果500g250g原味坚果干果零食5斤批发,2021-07-29 16:00:00,13,0,0.0,0,4,13,0,0,2
