商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-08 16:00:00,87,0,0.0,4,202,87,0,0,156
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-09 16:00:00,59,0,0.0,3,217,59,0,0,161
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-10 16:00:00,68,0,0.0,2,204,68,0,0,146
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-11 16:00:00,100,0,0.0,0,170,100,0,0,137
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-12 16:00:00,153,0,0.0,0,209,58,95,0,152
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-13 16:00:00,185,0,0.0,3,195,57,128,0,143
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-14 16:00:00,199,0,0.0,4,188,85,114,0,141
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-15 16:00:00,196,0,0.0,6,171,107,89,0,134
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-16 16:00:00,164,0,0.0,3,200,56,108,0,163
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-17 16:00:00,6357,0,0.0,6,205,43,6314,0,156
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-18 16:00:00,4937,0,0.0,4,254,176,4761,0,189
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-19 16:00:00,8001,0,0.0,7,240,87,7914,0,193
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-20 16:00:00,17247,0,0.0,10,269,48,17199,0,214
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-21 16:00:00,7998,0,0.0,5,292,144,7854,0,221
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-22 16:00:00,7836,0,0.0,8,318,89,7747,0,233
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-23 16:00:00,9081,0,0.0,7,276,104,8977,0,216
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-24 16:00:00,4711,0,0.0,7,291,80,4631,0,220
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-25 16:00:00,9346,0,0.0,13,305,798,8548,0,237
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-26 16:00:00,10767,0,0.0,10,292,1615,9152,0,232
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-27 16:00:00,9691,0,0.0,14,318,343,9348,0,247
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-28 16:00:00,4959,0,0.0,7,336,487,4472,0,261
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-29 16:00:00,12573,0,0.0,19,259,12573,0,0,242
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-30 16:00:00,4869,0,0.0,17,383,4869,0,0,264
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-07-31 16:00:00,689,0,0.0,17,412,689,0,0,293
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-08-01 16:00:00,793,0,0.0,18,452,793,0,0,329
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-08-02 16:00:00,1259,0,0.0,18,470,1259,0,0,344
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-08-03 16:00:00,519,0,0.0,24,500,519,0,0,368
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-08-04 16:00:00,462,0,0.0,21,412,462,0,0,314
四川风味 香辣麻辣特辣红油辣椒油420克商用 家用凉拌菜 油泼辣子,2021-08-05 16:00:00,1344,0,0.0,24,576,1344,0,0,419
