商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-08 16:00:00,710,6630,0.1070889894419306,0,2,710,0,2,1
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-09 16:00:00,9,1191,0.007556675062972292,0,1,9,0,1,1
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-10 16:00:00,0,7,0.0,0,0,0,0,0,0
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-11 16:00:00,0,13,0.0,0,0,0,0,0,0
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-12 16:00:00,12,167,0.0718562874251497,0,1,12,0,1,1
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-13 16:00:00,0,21,0.0,0,0,0,0,0,0
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-14 16:00:00,12,143,0.08391608391608392,0,2,12,0,1,2
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-15 16:00:00,0,0,0.0,0,0,0,0,0,0
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-16 16:00:00,1,0,0.0,0,2,1,0,0,2
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-17 16:00:00,4,0,0.0,0,1,4,0,0,1
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-18 16:00:00,0,8,0.0,0,0,0,0,0,0
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-19 16:00:00,0,0,0.0,0,0,0,0,0,0
【乌啦啦专享】好欢螺螺蛳粉加臭加辣400克3袋官网正柳州螺蛳粉,2021-07-20 16:00:00,0,0,0.0,0,0,0,0,0,0
