商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
新边界新疆熟鹰嘴豆500g罐装,2021-07-08 16:00:00,0,122,0.0,0,0,0,0,0,0
新边界新疆熟鹰嘴豆500g罐装,2021-07-09 16:00:00,0,0,0.0,0,1,0,0,0,1
新边界新疆熟鹰嘴豆500g罐装,2021-07-10 16:00:00,0,0,0.0,0,0,0,0,0,0
新边界新疆熟鹰嘴豆500g罐装,2021-07-11 16:00:00,0,0,0.0,0,0,0,0,0,0
新边界新疆熟鹰嘴豆500g罐装,2021-07-12 16:00:00,0,0,0.0,0,0,0,0,0,0
新边界新疆熟鹰嘴豆500g罐装,2021-07-13 16:00:00,0,0,0.0,0,0,0,0,0,0
新边界新疆熟鹰嘴豆500g罐装,2021-07-14 16:00:00,238,0,0.0,0,3,238,0,0,3
新边界新疆熟鹰嘴豆500g罐装,2021-07-15 16:00:00,265,0,0.0,0,3,265,0,0,3
新边界新疆熟鹰嘴豆500g罐装,2021-07-16 16:00:00,366,0,0.0,0,3,366,0,0,2
新边界新疆熟鹰嘴豆500g罐装,2021-07-17 16:00:00,995,0,0.0,0,4,995,0,0,3
新边界新疆熟鹰嘴豆500g罐装,2021-07-18 16:00:00,247,0,0.0,0,5,247,0,0,4
新边界新疆熟鹰嘴豆500g罐装,2021-07-19 16:00:00,124,0,0.0,0,4,124,0,0,3
新边界新疆熟鹰嘴豆500g罐装,2021-07-20 16:00:00,0,0,0.0,0,2,0,0,0,2
新边界新疆熟鹰嘴豆500g罐装,2021-07-21 16:00:00,321,0,0.0,0,3,321,0,0,3
新边界新疆熟鹰嘴豆500g罐装,2021-07-22 16:00:00,5,0,0.0,0,3,5,0,0,2
新边界新疆熟鹰嘴豆500g罐装,2021-07-23 16:00:00,0,0,0.0,0,0,0,0,0,0
新边界新疆熟鹰嘴豆500g罐装,2021-07-24 16:00:00,640,0,0.0,0,7,640,0,0,3
新边界新疆熟鹰嘴豆500g罐装,2021-07-25 16:00:00,2645,0,0.0,0,9,2645,0,0,7
新边界新疆熟鹰嘴豆500g罐装,2021-07-26 16:00:00,6437,0,0.0,3,15,6437,0,0,12
新边界新疆熟鹰嘴豆500g罐装,2021-07-27 16:00:00,26,0,0.0,0,14,0,26,0,10
新边界新疆熟鹰嘴豆500g罐装,2021-07-28 16:00:00,172,0,0.0,0,15,156,16,0,9
新边界新疆熟鹰嘴豆500g罐装,2021-07-29 16:00:00,0,0,0.0,0,7,0,0,0,7
新边界新疆熟鹰嘴豆500g罐装,2021-07-30 16:00:00,225,0,0.0,0,7,225,0,0,7
新边界新疆熟鹰嘴豆500g罐装,2021-07-31 16:00:00,960,0,0.0,0,16,960,0,0,13
新边界新疆熟鹰嘴豆500g罐装,2021-08-01 16:00:00,5171,0,0.0,1,28,5171,0,0,17
新边界新疆熟鹰嘴豆500g罐装,2021-08-02 16:00:00,1154,0,0.0,1,41,1154,0,0,26
新边界新疆熟鹰嘴豆500g罐装,2021-08-03 16:00:00,656,0,0.0,2,52,656,0,0,32
新边界新疆熟鹰嘴豆500g罐装,2021-08-04 16:00:00,884,0,0.0,2,48,884,0,0,34
新边界新疆熟鹰嘴豆500g罐装,2021-08-05 16:00:00,782,0,0.0,2,50,782,0,0,29
新边界新疆熟鹰嘴豆500g罐装,2021-08-06 16:00:00,1716,0,0.0,2,55,1716,0,0,35
