商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-08 16:00:00,42,983,0.0427263479145473,0,12,27,15,2,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-09 16:00:00,42,1580,0.026582278481012658,0,9,29,13,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-10 16:00:00,22,0,0.0,0,14,22,0,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-11 16:00:00,0,0,0.0,0,12,0,0,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-12 16:00:00,48,1180,0.04067796610169491,0,13,28,20,4,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-13 16:00:00,39,1334,0.029235382308845582,1,16,16,23,7,11
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-14 16:00:00,25,911,0.0274423710208562,1,13,12,13,1,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-15 16:00:00,9,0,0.0,0,13,1,8,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-16 16:00:00,27,0,0.0,0,14,18,9,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-17 16:00:00,25,0,0.0,0,13,16,9,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-18 16:00:00,29,0,0.0,0,20,16,13,0,12
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-19 16:00:00,21,0,0.0,0,17,2,19,0,11
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-20 16:00:00,27,0,0.0,0,21,11,16,0,13
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-21 16:00:00,17,0,0.0,0,21,8,9,0,13
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-22 16:00:00,19,0,0.0,0,16,0,19,0,11
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-23 16:00:00,11,340,0.032352941176470584,0,12,0,11,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-24 16:00:00,16,0,0.0,0,12,6,10,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-25 16:00:00,20,0,0.0,0,16,2,18,0,11
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-26 16:00:00,10,0,0.0,0,17,4,6,0,13
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-27 16:00:00,17,0,0.0,0,19,6,11,0,13
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-28 16:00:00,33,759,0.043478260869565216,0,13,24,9,0,10
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-29 16:00:00,17,0,0.0,0,9,8,9,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-30 16:00:00,46,825,0.05575757575757576,0,13,46,0,2,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-07-31 16:00:00,2,0,0.0,0,11,2,0,0,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-01 16:00:00,23,692,0.033236994219653176,1,16,7,16,5,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-02 16:00:00,1,0,0.0,0,11,1,0,0,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-03 16:00:00,21,0,0.0,0,11,21,0,0,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-04 16:00:00,1,0,0.0,1,7,1,0,0,4
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-05 16:00:00,5,0,0.0,0,9,5,0,0,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-06 16:00:00,18,0,0.0,0,12,18,0,0,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-07 16:00:00,11,0,0.0,0,11,11,0,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-08 16:00:00,2,0,0.0,0,13,2,0,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-09 16:00:00,25,0,0.0,0,16,10,15,0,10
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-10 16:00:00,33,0,0.0,0,19,16,17,0,12
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-11 16:00:00,18,0,0.0,0,13,7,11,0,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-12 16:00:00,27,0,0.0,0,15,25,2,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-13 16:00:00,20,304,0.06578947368421052,0,16,13,7,6,10
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-14 16:00:00,17,0,0.0,0,9,4,13,0,4
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-15 16:00:00,13,0,0.0,0,15,2,11,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-16 16:00:00,24,0,0.0,0,16,23,1,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-17 16:00:00,30,0,0.0,2,10,14,16,0,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-18 16:00:00,18,0,0.0,0,10,10,8,0,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-19 16:00:00,19,0,0.0,1,15,14,5,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-20 16:00:00,7,0,0.0,1,10,0,7,0,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-21 16:00:00,22,0,0.0,0,11,15,7,0,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-22 16:00:00,11,0,0.0,0,12,6,5,0,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-23 16:00:00,9,0,0.0,0,12,6,3,0,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-24 16:00:00,12,558,0.021505376344086027,0,17,8,4,3,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-25 16:00:00,33,944,0.034957627118644065,0,11,9,24,3,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-26 16:00:00,10,0,0.0,0,11,6,4,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-27 16:00:00,19,0,0.0,0,8,19,0,0,5
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-28 16:00:00,19,628,0.030254777070063694,0,11,9,10,1,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-29 16:00:00,10,0,0.0,1,10,4,6,0,5
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-30 16:00:00,10,0,0.0,0,9,5,5,0,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-08-31 16:00:00,26,0,0.0,1,8,26,0,0,5
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-01 16:00:00,25,446,0.056053811659192834,0,11,5,20,6,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-02 16:00:00,43,0,0.0,0,11,43,0,0,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-03 16:00:00,32,0,0.0,0,9,32,0,0,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-04 16:00:00,14,0,0.0,0,10,14,0,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-05 16:00:00,43,859,0.050058207217694994,1,12,31,12,11,7
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-06 16:00:00,24,0,0.0,1,10,24,0,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-07 16:00:00,34,479,0.0709812108559499,0,9,23,11,6,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-08 16:00:00,18,0,0.0,0,15,18,0,0,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-09 16:00:00,0,0,0.0,0,9,0,0,0,5
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-10 16:00:00,27,475,0.0568421052631579,0,7,21,6,1,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-11 16:00:00,19,255,0.07450980392156863,0,8,2,17,5,5
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-12 16:00:00,28,0,0.0,1,11,28,0,0,8
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-13 16:00:00,20,374,0.053475935828877004,0,13,8,12,7,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-14 16:00:00,19,0,0.0,0,9,3,16,0,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-15 16:00:00,474,0,0.0,0,12,474,0,0,10
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-16 16:00:00,21,408,0.05147058823529412,0,9,1,20,5,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-17 16:00:00,87,1316,0.06610942249240123,0,6,84,3,5,5
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-18 16:00:00,33,830,0.03975903614457831,0,7,15,18,7,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-19 16:00:00,15,341,0.04398826979472141,0,6,13,2,1,5
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-20 16:00:00,7,244,0.02868852459016393,0,6,3,4,6,5
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-21 16:00:00,89,2458,0.03620829943043125,0,10,83,6,6,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-22 16:00:00,81,1689,0.047957371225577264,2,8,71,10,4,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-23 16:00:00,52,849,0.06124852767962309,0,15,42,10,11,9
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-24 16:00:00,18,260,0.06923076923076922,0,8,0,18,14,6
马苏里奶酪碎芝士碎 家庭披萨制作100g*3袋,2021-09-25 16:00:00,19,531,0.035781544256120526,0,10,16,3,6,8
