商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-08 16:00:00,2729,0,0.0,9,305,2729,0,0,225
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-09 16:00:00,2151,0,0.0,16,329,2151,0,0,235
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-10 16:00:00,1376,0,0.0,19,372,1376,0,0,263
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-11 16:00:00,917,0,0.0,18,461,917,0,0,336
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-12 16:00:00,1323,0,0.0,16,542,989,334,0,367
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-13 16:00:00,2444,0,0.0,9,540,1668,776,0,362
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-14 16:00:00,1610,0,0.0,11,570,898,712,0,396
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-15 16:00:00,1118,0,0.0,6,548,577,541,0,398
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-16 16:00:00,1007,0,0.0,9,572,499,508,0,417
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-17 16:00:00,1622,0,0.0,9,564,1504,118,0,419
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-18 16:00:00,1167,0,0.0,6,655,740,427,0,479
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-19 16:00:00,890,0,0.0,10,643,416,474,0,466
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-20 16:00:00,1235,0,0.0,6,683,701,534,0,486
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-21 16:00:00,2467,0,0.0,10,716,998,1469,0,507
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-22 16:00:00,1880,0,0.0,18,695,694,1186,0,509
【9.9元30包】南北特Q豆干豆腐干小吃零食麻辣休闲零食小包装,2021-07-23 16:00:00,1910,0,0.0,12,712,473,1437,0,536
