商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-08 16:00:00,774,0,0.0,1,33,774,0,0,25
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-09 16:00:00,15,0,0.0,3,33,15,0,0,25
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-10 16:00:00,0,0,0.0,3,34,0,0,0,28
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-11 16:00:00,303,0,0.0,2,39,303,0,0,30
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-12 16:00:00,409,0,0.0,2,40,151,258,0,33
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-13 16:00:00,172,0,0.0,2,40,10,162,0,32
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-14 16:00:00,160,0,0.0,3,39,16,144,0,32
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-15 16:00:00,228,0,0.0,3,35,88,140,0,29
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-16 16:00:00,532,0,0.0,6,33,19,513,0,25
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-17 16:00:00,2080,0,0.0,10,42,82,1998,0,33
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-18 16:00:00,1022,0,0.0,6,43,113,909,0,34
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-19 16:00:00,7319,0,0.0,6,46,15,7304,0,35
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-20 16:00:00,3240,0,0.0,3,46,4,3236,0,37
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-21 16:00:00,4,0,0.0,1,29,4,0,0,24
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-22 16:00:00,0,0,0.0,0,0,0,0,0,0
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-23 16:00:00,0,0,0.0,0,0,0,0,0,0
私房猫炸鸡粉 炸鸡裹粉脆皮家用酥肉粉油炸香酥脆鳞粉大包装1kg,2021-07-24 16:00:00,187,0,0.0,2,2,0,187,0,2
