商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-08 16:00:00,2,16,0.125,0,4,0,2,2,4
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-09 16:00:00,652,8310,0.07845968712394705,0,4,652,0,0,3
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-10 16:00:00,34,549,0.06193078324225865,0,1,0,34,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-11 16:00:00,6,11,0.5454545454545454,0,1,0,6,1,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-12 16:00:00,5,7,0.7142857142857143,0,1,0,5,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-13 16:00:00,2,14,0.14285714285714285,0,3,0,2,1,3
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-14 16:00:00,2,12,0.16666666666666666,0,4,0,2,0,4
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-15 16:00:00,0,0,0.0,0,2,0,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-16 16:00:00,2,0,0.0,0,2,0,2,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-17 16:00:00,3,0,0.0,0,1,0,3,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-18 16:00:00,6,29,0.20689655172413796,0,1,0,6,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-19 16:00:00,4,0,0.0,0,3,0,4,0,3
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-20 16:00:00,2,0,0.0,0,2,0,2,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-21 16:00:00,1,0,0.0,0,2,1,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-22 16:00:00,3,0,0.0,0,1,0,3,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-23 16:00:00,6,0,0.0,1,4,0,6,0,4
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-24 16:00:00,2,0,0.0,0,1,0,2,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-25 16:00:00,2,0,0.0,0,1,0,2,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-26 16:00:00,2,0,0.0,0,4,1,1,0,3
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-27 16:00:00,2,0,0.0,0,3,0,2,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-28 16:00:00,2,0,0.0,1,2,1,1,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-29 16:00:00,0,14,0.0,0,1,0,0,1,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-30 16:00:00,1,16,0.0625,0,5,1,0,1,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-07-31 16:00:00,0,0,0.0,0,2,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-01 16:00:00,0,0,0.0,0,4,0,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-02 16:00:00,0,0,0.0,0,3,0,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-03 16:00:00,0,0,0.0,0,3,0,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-04 16:00:00,0,0,0.0,0,5,0,0,0,3
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-05 16:00:00,1172,11484,0.10205503308951584,0,5,1172,0,5,3
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-06 16:00:00,0,0,0.0,0,4,0,0,0,3
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-07 16:00:00,0,0,0.0,0,2,0,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-08 16:00:00,0,0,0.0,0,5,0,0,0,3
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-09 16:00:00,1,0,0.0,0,6,1,0,0,4
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-10 16:00:00,1,0,0.0,0,7,0,1,0,4
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-11 16:00:00,0,0,0.0,0,5,0,0,0,4
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-12 16:00:00,0,5,0.0,0,2,0,0,2,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-13 16:00:00,1,7,0.14285714285714285,0,1,0,1,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-14 16:00:00,1,0,0.0,0,1,0,1,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-15 16:00:00,0,0,0.0,0,0,0,0,0,0
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-16 16:00:00,0,0,0.0,0,1,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-17 16:00:00,0,0,0.0,0,2,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-18 16:00:00,0,0,0.0,0,0,0,0,0,0
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-19 16:00:00,0,0,0.0,0,3,0,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-20 16:00:00,0,0,0.0,0,2,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-21 16:00:00,0,0,0.0,1,0,0,0,0,0
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-22 16:00:00,0,0,0.0,0,2,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-23 16:00:00,1,0,0.0,0,2,0,1,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-24 16:00:00,0,11,0.0,1,2,0,0,4,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-25 16:00:00,0,9,0.0,0,0,0,0,4,0
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-26 16:00:00,0,4,0.0,0,0,0,0,0,0
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-27 16:00:00,1,0,0.0,0,1,0,1,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-28 16:00:00,3,0,0.0,0,2,0,3,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-29 16:00:00,0,0,0.0,0,0,0,0,0,0
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-30 16:00:00,3,0,0.0,0,2,1,2,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-08-31 16:00:00,0,0,0.0,0,2,0,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-01 16:00:00,0,0,0.0,0,2,0,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-02 16:00:00,0,0,0.0,0,1,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-03 16:00:00,0,0,0.0,0,0,0,0,0,0
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-04 16:00:00,0,0,0.0,0,1,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-05 16:00:00,0,0,0.0,0,1,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-06 16:00:00,0,0,0.0,0,2,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-07 16:00:00,0,0,0.0,0,2,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-08 16:00:00,0,0,0.0,0,3,0,0,0,2
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-09 16:00:00,0,0,0.0,0,3,0,0,0,1
QHE其嘉含牛初乳奶贝贝 儿童宝宝高钙奶片100g*4袋,2021-09-10 16:00:00,0,0,0.0,0,2,0,0,0,2
