商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-08 16:00:00,1,142,0.007042253521126761,0,10,1,0,1,6
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-09 16:00:00,0,0,0.0,0,10,0,0,0,8
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-10 16:00:00,72,0,0.0,0,11,72,0,0,8
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-11 16:00:00,4,0,0.0,0,10,4,0,0,7
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-12 16:00:00,0,0,0.0,0,11,0,0,0,7
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-13 16:00:00,2,0,0.0,0,15,2,0,0,8
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-14 16:00:00,3,77,0.03896103896103896,0,13,3,0,0,8
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-15 16:00:00,1,0,0.0,0,13,1,0,0,9
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-16 16:00:00,1,0,0.0,0,18,1,0,0,8
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-17 16:00:00,14,0,0.0,0,10,14,0,0,6
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-18 16:00:00,26,0,0.0,0,11,26,0,0,8
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-19 16:00:00,2,0,0.0,0,9,2,0,0,6
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-20 16:00:00,1,0,0.0,0,7,1,0,0,5
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-21 16:00:00,5,52,0.09615384615384616,0,5,5,0,0,3
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-22 16:00:00,2,0,0.0,0,7,2,0,0,4
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-23 16:00:00,2,0,0.0,0,5,2,0,0,3
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-24 16:00:00,6,0,0.0,0,13,6,0,0,5
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-25 16:00:00,1,0,0.0,0,14,1,0,0,6
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-26 16:00:00,2,0,0.0,0,6,2,0,0,5
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-27 16:00:00,0,0,0.0,0,10,0,0,0,7
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-28 16:00:00,1,0,0.0,0,8,1,0,0,6
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-29 16:00:00,1,0,0.0,0,5,1,0,0,5
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-30 16:00:00,1,0,0.0,0,10,1,0,0,8
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-07-31 16:00:00,0,0,0.0,0,5,0,0,0,4
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-01 16:00:00,2,0,0.0,0,11,2,0,0,8
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-02 16:00:00,0,0,0.0,0,12,0,0,0,7
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-03 16:00:00,1,0,0.0,0,11,1,0,0,7
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-04 16:00:00,1,0,0.0,1,9,1,0,0,7
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-05 16:00:00,4,0,0.0,0,15,4,0,0,7
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-06 16:00:00,0,0,0.0,0,10,0,0,0,3
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-07 16:00:00,0,0,0.0,0,8,0,0,0,3
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-08 16:00:00,2,0,0.0,0,3,2,0,0,3
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-09 16:00:00,0,0,0.0,0,8,0,0,0,4
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-10 16:00:00,12,0,0.0,0,7,1,11,0,5
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-11 16:00:00,0,0,0.0,0,2,0,0,0,2
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-12 16:00:00,10,0,0.0,0,2,0,10,0,2
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-13 16:00:00,0,4,0.0,0,1,0,0,0,1
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-14 16:00:00,1,0,0.0,0,4,1,0,0,4
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-15 16:00:00,0,0,0.0,0,8,0,0,0,4
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-16 16:00:00,40,0,0.0,0,5,0,40,0,3
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-17 16:00:00,0,0,0.0,0,5,0,0,0,3
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-18 16:00:00,0,0,0.0,0,8,0,0,0,2
波沽屋咖啡奶香小熊饼干330g整箱双口味休闲饼干,2021-08-19 16:00:00,14,0,0.0,0,6,0,14,0,4
