session_id,rank,pm
0,1,51.1276568148531
0,2,50.834756904155405
0,3,50.541627386951376
0,4,50.24721226346517
0,5,49.95143910454573
0,6,49.653370762094326
0,7,49.35789300065334
0,8,49.06370441186061
0,9,48.76810818548192
0,10,48.474863875101846
0,11,48.17919498018953
0,12,47.8817921551074
1,1,68.64730521856303
1,2,68.64322291722034
1,3,68.63525779319363
1,4,68.62832516422787
1,5,68.62039579650647
1,6,68.61457059432468
1,7,68.6101609205843
1,8,68.60055855484687
1,9,68.59252862407494
1,10,68.58486100460706
1,11,68.57557974039942
1,12,68.5700845984605
2,1,53.77411553374425
2,2,53.799012168622475
2,3,53.82187851490255
2,4,53.84788567507559
2,5,53.87288336582003
2,6,53.89903414131169
2,7,53.92532994599451
2,8,53.948041145348974
2,9,53.971227125510524
2,10,53.99543860802954
2,11,54.020012714312124
2,12,54.04389975989733
3,1,51.78610634252109
3,2,51.78719454593211
3,3,51.79075063812843
3,4,51.792312653308954
3,5,51.797857372958774
3,6,51.79898583583464
3,7,51.79964694356233
3,8,51.802558708658424
3,9,51.805857412465585
3,10,51.80697840770132
3,11,51.81156543327987
3,12,51.8156234362062
4,1,39.21313517390155
4,2,39.203134838926644
4,3,39.1933284739662
4,4,39.1829462688599
4,5,39.17288264848387
4,6,39.16291719786691
4,7,39.1528291088632
4,8,39.142741227567996
4,9,39.133425309084046
4,10,39.124276123890155
4,11,39.11514533841818
4,12,39.105042922511835
5,1,30.54465314690667
5,2,30.558895793550647
5,3,30.57267484724288
5,4,30.58667852324098
5,5,30.600824471038454
5,6,30.61452171124919
5,7,30.628007960783446
5,8,30.64200057558459
5,9,30.65605988345145
5,10,30.670060900457532
5,11,30.683691897037875
5,12,30.697354531469358
6,1,28.353014574405222
6,2,28.355863277796857
6,3,28.35864799312454
6,4,28.360954339392762
6,5,28.363388613418287
6,6,28.36598927007554
6,7,28.368240173984084
6,8,28.370275480031523
6,9,28.372802292681268
6,10,28.37515166121524
6,11,28.378239455545472
6,12,28.38086655948794
7,1,40.36439019696664
7,2,40.299217862028925
7,3,40.23413420901468
7,4,40.16884075260618
7,5,40.105060760835585
7,6,40.04245054292761
7,7,39.979852104534594
7,8,39.914296133091035
7,9,39.85055987326984
7,10,39.78656787016259
7,11,39.72156311205531
7,12,39.65595231887365
8,1,46.85159525317635
8,2,46.8443335346178
8,3,46.84076407877127
8,4,46.83469086941017
8,5,46.831383832462585
8,6,46.82721274289269
8,7,46.824190804785864
8,8,46.82047135154005
8,9,46.81504481666136
8,10,46.81402366045073
8,11,46.809410355751815
8,12,46.803774118698186
9,1,47.744749222276276
9,2,47.73788969219738
9,3,47.73488368822292
9,4,47.72758183072706
9,5,47.72468677305446
9,6,47.72111081772135
9,7,47.718296149478945
9,8,47.71281517292721
9,9,47.70791976425292
9,10,47.704701756437274
9,11,47.70060496663698
9,12,47.697555195305505
10,1,34.14409950528809
10,2,34.15119733310687
10,3,34.15968749906515
10,4,34.16915477150337
10,5,34.17474305784223
10,6,34.183511873123926
10,7,34.19135821384936
10,8,34.19880554972206
10,9,34.20834907620474
10,10,34.218613247188756
10,11,34.22763504810352
10,12,34.23685979635955
11,1,32.660432391257714
11,2,32.66269700416787
11,3,32.665016746329634
11,4,32.66687140234576
11,5,32.666897878792774
11,6,32.667678844751364
11,7,32.66983651804115
11,8,32.66959331209125
11,9,32.669789289432074
11,10,32.67145283445231
11,11,32.67257441647494
11,12,32.67497360525903
12,1,31.262627207803863
12,2,31.144036460064363
12,3,31.02620600580918
12,4,30.91281981580238
12,5,30.799863214975616
12,6,30.685248713938137
12,7,30.568947907258597
12,8,30.455379767850232
12,9,30.34216870706299
12,10,30.228637394620645
12,11,30.111791970036553
12,12,29.99728136036365
13,1,87.23076612965089
13,2,87.1923159410833
13,3,87.15254207247472
13,4,87.11288912586133
13,5,87.07067487488801
13,6,87.03156923388757
13,7,86.99356356928153
13,8,86.95362613875663
13,9,86.91360215376929
13,10,86.87425105685436
13,11,86.83587310683176
13,12,86.79653869197547
14,1,59.275940086449836
14,2,59.222088772111846
14,3,59.1668386132994
14,4,59.11306751914656
14,5,59.058275528083236
14,6,59.003623220844595
14,7,58.950665547109324
14,8,58.894261947042196
14,9,58.83984989416452
14,10,58.78640255055176
14,11,58.73076310268417
14,12,58.67613032993339
15,1,47.811816015464146
15,2,47.79171724132509
15,3,47.771279299206505
15,4,47.75384107625969
15,5,47.73514119188912
15,6,47.71878560807492
15,7,47.70133812797367
15,8,47.681457458981654
15,9,47.66319611360799
15,10,47.64245160502459
15,11,47.6270774324881
15,12,47.607387937076595
16,1,74.64866366081161
16,2,74.53343193681785
16,3,74.41718810349985
16,4,74.29844941469185
16,5,74.1794985040279
16,6,74.06400350388893
16,7,73.94680054334978
16,8,73.82838603348752
16,9,73.7082818508118
16,10,73.58751641658196
16,11,73.46750035990746
16,12,73.34571174794337
17,1,79.74543414347714
17,2,79.61911303195342
17,3,79.47018468908678
17,4,79.32020550659661
17,5,79.17177333375803
17,6,79.03206553207208
17,7,78.88735821798218
17,8,78.74177884245354
17,9,78.59067748000606
17,10,78.45299512062691
17,11,78.31197852782064
17,12,78.18484619117199
18,1,71.9984016090326
18,2,72.25611462599169
18,3,72.53633770630293
18,4,72.83298099091179
18,5,73.12605612124479
18,6,73.40434464642155
18,7,73.66869204504253
18,8,73.95900957205598
18,9,74.24168987956624
18,10,74.49411131095971
18,11,74.75133914178802
18,12,75.0563737115001
19,1,45.25500322423583
19,2,45.28670298681366
19,3,45.3118854774178
19,4,45.32209322732767
19,5,45.339162004284375
19,6,45.381903850095256
19,7,45.414124412332164
19,8,45.44993584809736
19,9,45.45791475376099
19,10,45.48996661046363
19,11,45.528220034603116
19,12,45.56481224717636
20,1,46.081887629026255
20,2,46.031997740535765
20,3,45.973364677854846
20,4,45.93734129275616
20,5,45.89311446302593
20,6,45.854345331643046
20,7,45.839259942150385
20,8,45.76239580349089
20,9,45.72499303879033
20,10,45.693457496036736
20,11,45.65281208880746
20,12,45.64449054200904
21,1,40.46485210658933
21,2,40.43260435358758
21,3,40.401868100642176
21,4,40.37229176606816
21,5,40.342403181959554
21,6,40.311074555181676
21,7,40.28009386530787
21,8,40.24950166031466
21,9,40.21768160389757
21,10,40.18556047249647
21,11,40.15547573278999
21,12,40.123477069181796
22,1,37.96003575833641
22,2,38.01185567004031
22,3,38.06389209217284
22,4,38.116090956174176
22,5,38.168572067734054
22,6,38.220170080438365
22,7,38.27189783790718
22,8,38.32545494361898
22,9,38.37821122428955
22,10,38.43039865443098
22,11,38.48253342089013
22,12,38.53506140686984
23,1,26.569781064831556
23,2,26.58472201273745
23,3,26.59998417970569
23,4,26.614516250955468
23,5,26.629441705755536
23,6,26.645076286301503
23,7,26.66016412343828
23,8,26.67491576742012
23,9,26.689807854478147
23,10,26.704096396604566
23,11,26.717878735163087
23,12,26.73388792492063
24,1,22.99524646247748
24,2,23.00176129545756
24,3,23.007767103965648
24,4,23.014033158383878
24,5,23.02014513874825
24,6,23.024905256387456
24,7,23.03072984488404
24,8,23.037242523256836
24,9,23.04214108989726
24,10,23.04728175560056
24,11,23.05328163331905
24,12,23.058628375847736
25,1,61.76988199719758
25,2,61.7506205145652
25,3,61.732863145604526
25,4,61.71050751653105
25,5,61.69069510241081
25,6,61.67195233659264
25,7,61.649044029412536
25,8,61.629288936500586
25,9,61.608030919275144
25,10,61.58813836906987
25,11,61.56634538655245
25,12,61.54515318846974
26,1,54.522125183172825
26,2,54.69215975879113
26,3,54.86448920774327
26,4,55.04035099469995
26,5,55.21583173028835
26,6,55.3910098558618
26,7,55.56701957158725
26,8,55.74219943272524
26,9,55.917094120535296
26,10,56.09632583401761
26,11,56.275450611668674
26,12,56.45538865861744
27,1,35.13440690803542
27,2,35.14697177510855
27,3,35.15855573552284
27,4,35.17037656677455
27,5,35.18149869909641
27,6,35.19449416041702
27,7,35.205768866357026
27,8,35.21749429290981
27,9,35.22934946245901
27,10,35.24092535783525
27,11,35.252567436733585
27,12,35.26260297212368
28,1,43.02609156705257
28,2,42.982832029714736
28,3,42.93849956447382
28,4,42.89681065484334
28,5,42.8565332190784
28,6,42.81262101962072
28,7,42.771571817132845
28,8,42.72784116525931
28,9,42.6863352788971
28,10,42.642856450087166
28,11,42.599962319896235
28,12,42.55716085605771
29,1,61.91187204828811
29,2,61.8153900765829
29,3,61.72425990180466
29,4,61.63065579798318
29,5,61.538652974498866
29,6,61.445397921279
29,7,61.35050741660167
29,8,61.25000226678949
29,9,61.159105724899845
29,10,61.07530354836139
29,11,60.96592277879131
29,12,60.87699831798713
30,1,43.71499940162088
30,2,43.78723459391902
30,3,43.85683036592089
30,4,43.92643053886045
30,5,44.00048922550017
30,6,44.07043719914042
30,7,44.14231737443811
30,8,44.21448352975271
30,9,44.287279877832844
30,10,44.36118877334261
30,11,44.434847187288675
30,12,44.50733106065575
31,1,30.82016623817226
31,2,30.832941585146028
31,3,30.845776279958674
31,4,30.86012003410078
31,5,30.873816471896802
31,6,30.888003685923522
31,7,30.90198590235821
31,8,30.915486180178156
31,9,30.929343486080892
31,10,30.942973795919695
31,11,30.957512931492644
31,12,30.97156722107547
32,1,33.48269234379843
32,2,33.48657901610131
32,3,33.486984963084055
32,4,33.489216729351774
32,5,33.48809723553595
32,6,33.48867393428359
32,7,33.489959970408044
32,8,33.48455603761802
32,9,33.482190380135286
32,10,33.480297848320134
32,11,33.48107959533423
32,12,33.48115095233621
33,1,35.506931225088735
33,2,35.506046104686945
33,3,35.50442476323206
33,4,35.502738231713906
33,5,35.50237299057307
33,6,35.50040856759226
33,7,35.50063554055719
33,8,35.50138437373261
33,9,35.50157953102896
33,10,35.50187258557631
33,11,35.499722540077165
33,12,35.49824286579931
34,1,30.139463129830073
34,2,30.155657360954045
34,3,30.174967663411707
34,4,30.19325905252957
34,5,30.211916865431263
34,6,30.228749515084214
34,7,30.24771886916681
34,8,30.26788463787151
34,9,30.283123827770304
34,10,30.301391274634607
34,11,30.319991306829
34,12,30.338171088096107
35,1,94.47721560457396
35,2,94.47299882535306
35,3,94.46365991869872
35,4,94.45908229728084
35,5,94.45352976379212
35,6,94.44603904398117
35,7,94.44098037336394
35,8,94.4369146621091
35,9,94.4270069904855
35,10,94.41625684571822
35,11,94.4090703211614
35,12,94.40118673576715
36,1,69.68105502192655
36,2,69.73436610325466
36,3,69.79328577778469
36,4,69.85070845943869
36,5,69.90702265167658
36,6,69.96500974260056
36,7,70.0229278541576
36,8,70.0809480131351
36,9,70.1367890249906
36,10,70.19516220211293
36,11,70.25288590434346
36,12,70.31222763253086
37,1,27.880961930576152
37,2,27.873163976726566
37,3,27.866409632609436
37,4,27.86217183362879
37,5,27.856069230585646
37,6,27.85112581681564
37,7,27.846705445346654
37,8,27.838707331781865
37,9,27.832455795428594
37,10,27.825384359690023
37,11,27.81994157792044
37,12,27.815002902908226
38,1,28.8852905328148
38,2,28.88558839174352
38,3,28.88800484561772
38,4,28.888350323176994
38,5,28.88758567017372
38,6,28.886606897148237
38,7,28.88701444569157
38,8,28.88768295084964
38,9,28.887715123139216
38,10,28.88676218607519
38,11,28.886213021831114
38,12,28.885856082479563
39,1,24.57794380207641
39,2,24.583985311817752
39,3,24.589116651320104
39,4,24.594242523612177
39,5,24.60031633550964
39,6,24.60641936226014
39,7,24.61162355640877
39,8,24.617328426526377
39,9,24.62319696786365
39,10,24.62838297700578
39,11,24.633697274567282
39,12,24.63935381113722
40,1,22.82801160534064
40,2,22.827780602484047
40,3,22.827173198301303
40,4,22.82752286010138
40,5,22.82757720500199
40,6,22.828931210777423
40,7,22.82995072552565
40,8,22.830396348446197
40,9,22.83201173771977
40,10,22.833690181579502
40,11,22.834780287816226
40,12,22.83586123847566
41,1,49.330052690917384
41,2,49.32059271855977
41,3,49.311668461923716
41,4,49.300190246920074
41,5,49.28905925841184
41,6,49.27946747708306
41,7,49.270187001036305
41,8,49.25857909832053
41,9,49.24902281329523
41,10,49.23798278934104
41,11,49.228431122483045
41,12,49.21735676581327
42,1,50.86093672375511
42,2,50.861533237050644
42,3,50.860609788713006
42,4,50.8594123449897
42,5,50.85697312369462
42,6,50.85378711902078
42,7,50.8519373660128
42,8,50.84896048896606
42,9,50.84959231558619
42,10,50.84809876128099
42,11,50.84459643796669
42,12,50.84171298590837
43,1,36.67852588582058
43,2,36.68896278026419
43,3,36.709653032889484
43,4,36.71419482895994
43,5,36.72293895932415
43,6,36.716610185314394
43,7,36.71031974246438
43,8,36.70433785127429
43,9,36.699379923626715
43,10,36.6958654827867
43,11,36.69248004633434
43,12,36.69168290662827
44,1,35.47453857809653
44,2,35.475339607491286
44,3,35.476262315817586
44,4,35.476299884855095
44,5,35.476945336498574
44,6,35.477240773721235
44,7,35.477921928260486
44,8,35.47851797216512
44,9,35.48083550709094
44,10,35.48171477957391
44,11,35.48239036777037
44,12,35.481700196894366
45,1,79.15931126440954
45,2,78.94349988841493
45,3,78.72423633979652
45,4,78.50016662794837
45,5,78.27550361108146
45,6,78.04956768102107
45,7,77.81881851327306
45,8,77.56659856558602
45,9,77.35229263936064
45,10,77.11990245754765
45,11,76.89278684147634
45,12,76.6577143267749
46,1,75.38610875235132
46,2,75.74251764859694
46,3,76.09201483399417
46,4,76.44840784118044
46,5,76.80863416672751
46,6,77.16804791349347
46,7,77.52911932623525
46,8,77.88959234696512
46,9,78.25562983412364
46,10,78.62453943908329
46,11,78.98970636070155
46,12,79.35628520081724
47,1,42.43138345336498
47,2,42.44308411137409
47,3,42.44920186775948
47,4,42.460943133986945
47,5,42.4676248443304
47,6,42.47403745620824
47,7,42.48884429618479
47,8,42.50481150453426
47,9,42.51379527228911
47,10,42.5258741139431
47,11,42.537162550184064
47,12,42.546722784636664
48,1,87.16124272993903
48,2,86.90406833515851
48,3,86.6526807479551
48,4,86.40685707889004
48,5,86.16994271455901
48,6,85.9390230264556
48,7,85.71597720486027
48,8,85.49713343638386
48,9,85.2891914442464
48,10,85.08275430295473
48,11,84.88583511202083
48,12,84.69337028782724
49,1,49.59229724062135
49,2,49.664223838733236
49,3,49.7370456561137
